source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
3,6,CALM1,AQP1,2.1748765,0.0,3.4815779,0.6584171,0.8598400309590901,0.049413927,0.9488988,0.0002594084250739784,1.6961446850870687e-07
4,6,CALM1,AQP1,2.1676044,0.0,3.4661977,0.65236557,0.8708002615837596,0.04919564,0.9487913,0.0001987188685371878,6.783957726267943e-07
1,6,CALM1,AQP1,2.1132898,0.0,3.3513215,0.60717535,0.849548282766373,0.0475652,0.94796634,0.0003528247181603812,1.5262506524058891e-06
5,6,CALM1,AQP1,1.9914291,0.0,3.0935833,0.50578517,0.6929621264335695,0.043907132,0.94595695,0.003717114604255311,1.3728711197861489e-05
2,6,CALM1,AQP1,1.9575769,0.0,3.0219853,0.4776198,0.7470364320818086,0.042890944,0.94535524,0.004966749756821209,4.336168658651704e-05
3,6,CALM1,GRM3,2.054525,0.0,2.689124,0.46048933,0.5310333947424828,0.03001287,0.94226146,0.009288015356063672,8.193559834798513e-05
4,6,CALM1,GRM3,2.047253,0.0,2.6772447,0.45443785,0.5419936253671522,0.029880287,0.94214094,0.009288015356063672,8.954536402311394e-05
3,4,GNAS,ADCY1,1.9135203,0.0,2.782093,0.629532,0.6473809585753522,0.03413763,0.94317913,0.008278682915400265,0.00011439699294665329
1,6,CALM1,GRM3,1.9929383,0.0,2.5885158,0.40924758,0.5207416465497656,0.028889997,0.94121546,0.012407484735855864,0.0001233546693802759
3,3,GNAS,ADCY1,1.9042412,0.0,2.7291775,0.61842704,0.599664773425894,0.03348833,0.94266236,0.009288015356063672,0.00013264910667158043
4,4,GNAS,ADCY1,1.9038993,0.0,2.763318,0.6221509,0.6414774456047755,0.033907253,0.9429974,0.008885765233885996,0.00014228018014281695
4,3,GNAS,ADCY1,1.8946202,0.0,2.7107596,0.61104596,0.5937612604553173,0.033262335,0.9424791,0.009288015356063672,0.00018416912755788405
5,6,CALM1,GRM3,1.8710774,0.0,2.3894422,0.30785745,0.36415549021696214,0.02666817,0.93896216,0.024706043050140104,0.000342085968959407
3,1,GNAS,ADCY1,1.8699961,0.0,2.5338902,0.5774441,0.6678032230108942,0.03109206,0.9406226,0.006477032348353697,0.00035742586833404033
4,1,GNAS,ADCY1,1.8603752,0.0,2.5167904,0.57006294,0.6618997100403176,0.030882237,0.94043326,0.00723874351561214,0.0004054550433677704
4,6,PSAP,SORT1,1.8562238,0.0,3.2516732,0.41318336,0.3968394564918092,0.025864538,0.9472168,0.032269719150505125,0.00047417924519126933
3,5,CALM1,AQP1,1.9882095,0.0,2.2524712,0.43978596,0.40622245881174257,0.031969257,0.9372484,0.009288015356063672,0.00047417924519126933
3,8,CALM1,GRM3,1.9878851,0.0,2.2503357,0.38379338,0.5658100808752761,0.025115624,0.9372205,0.04046021278114762,0.0004921963356651406
3,6,CALM1,PDE1C,1.9878019,0.0,2.2497878,0.47857732,0.48137947803848724,0.034863103,0.93721336,0.009288015356063672,0.0005105477186541988
4,5,CALM1,AQP1,1.9809375,0.0,2.2425208,0.43373448,0.417182689436412,0.03182803,0.9371181,0.009288015356063672,0.0005292331765152477
1,4,GNAS,ADCY1,1.8509244,0.0,2.6599405,0.58150816,0.6480767762780971,0.03263876,0.941964,0.008159777291819794,0.0005292331765152477
5,6,PSAP,SORT1,1.8492681,0.0,3.231976,0.40744138,0.5116038181511353,0.025707861,0.94706476,0.03365133323520783,0.0005676061292809219
4,8,CALM1,GRM3,1.9806132,0.0,2.2403946,0.3777419,0.5767703114999455,0.025004676,0.93709016,0.04180788492243182,0.0005676061292809219
4,6,CALM1,PDE1C,1.98053,0.0,2.239849,0.47252584,0.4923397086631567,0.034709092,0.93708295,0.009288015356063672,0.0005872934378813824
1,3,GNAS,ADCY1,1.8416452,0.0,2.6093483,0.5704032,0.6003605911286389,0.03201797,0.9414368,0.009288015356063672,0.0006483575747282687
1,5,CALM1,AQP1,1.9266229,0.0,2.1681993,0.3885442,0.3959307106190254,0.030773187,0.9361177,0.009288015356063672,0.0006907345769766224
2,6,CALM1,GRM3,1.8372252,0.0,2.334141,0.27969205,0.41822979586520126,0.026050963,0.9382877,0.030305810605308795,0.0007124230719496808
1,8,CALM1,GRM3,1.9262986,0.0,2.1661437,0.33255163,0.5555183326825589,0.024175972,0.93608934,0.05271823531288336,0.0007124230719496808
1,6,CALM1,PDE1C,1.9262154,0.0,2.1656163,0.42733556,0.4710877298457701,0.033558767,0.93608207,0.009288015356063672,0.0007344447719525504
4,6,PSAP,GPR37,1.8353508,0.0,3.1558006,0.5547754,0.5861201801519228,0.04130003,0.94646364,0.007557021301340586,0.0007344447719525504
3,8,CALM1,AQP1,1.965275,0.0,2.1014597,0.4129244,0.5568704234780323,0.029825952,0.9351765,0.009288015356063672,0.0008025081706192019
4,8,CALM1,AQP1,1.958003,0.0,2.0921764,0.40687293,0.5678306541027017,0.029694194,0.93504214,0.009382408381490806,0.0008258617592204916
5,6,PSAP,GPR37,1.8283949,0.0,3.1366842,0.5490334,0.7008845418112489,0.04104985,0.9463095,0.0034468008529479105,0.0008735670610791862
3,6,PSAP,SORT1,1.8269438,0.0,3.1687584,0.3890106,0.3602172950442095,0.025205014,0.94656736,0.03928225963353383,0.0009476189282262779
1,8,CALM1,AQP1,1.9036884,0.0,2.0228376,0.36168265,0.5465786752853151,0.028710071,0.9340111,0.013235850793913187,0.0009729675551627256
3,3,NTN4,DCC,0.13459885,0.0,0.017999733,0.3255677,0.21439137533550218,0.09233078,0.57176393,0.015354016153056572,0.001235415237155833
1,1,GNAS,ADCY1,1.8074002,0.0,2.4226356,0.52942026,0.6684990407136392,0.029726911,0.93935627,0.00637159390559928,0.0012447083740633439
3,6,PSAP,GPR37,1.8060706,0.0,3.0753305,0.53060263,0.5494980187043231,0.040246915,0.9458055,0.009288015356063672,0.001273705861561207
5,5,CALM1,AQP1,1.8047621,0.0,2.001451,0.28715408,0.23934455428622192,0.028406532,0.93368274,0.025291931672987458,0.0013030345047430674
5,8,CALM1,GRM3,1.8044378,0.0,1.9995534,0.2311615,0.3989321763497554,0.022316685,0.9336534,0.10008620531557626,0.001332694210456843
5,6,CALM1,PDE1C,1.8043545,0.0,1.9990666,0.32594544,0.3145015735129666,0.030977884,0.93364584,0.009288015356063672,0.0013626848855504518
3,8,CALM1,PDE1C,1.9408519,0.0,1.940646,0.41939187,0.5675450225239108,0.030072587,0.9327212,0.009288015356063672,0.001423658771268838
4,8,CALM1,PDE1C,1.9335799,0.0,1.9320731,0.4133404,0.5785052531485803,0.029939739,0.93258214,0.009288015356063672,0.0014859554166815666
3,5,CALM1,GRM3,1.9366695,0.0,1.9131069,0.32484907,0.25450551465021587,0.02135187,0.93227136,0.13883865324670772,0.0015818789290661084
3,4,CALM1,PTPRA,1.9361312,0.0,1.9095635,0.37031817,0.23859372770908172,0.022382919,0.9322128,0.09735083712598587,0.0016145140057234127
4,5,CALM1,GRM3,1.9293976,0.0,1.9046556,0.3187976,0.2654657452748853,0.021257548,0.93213147,0.1431267910976083,0.001647479213391808
4,4,CALM1,PTPRA,1.9288595,0.0,1.9011278,0.3642667,0.24955395833375116,0.022284042,0.9320728,0.10064012280558399,0.0016807744589192116
1,8,CALM1,PDE1C,1.8792653,0.0,1.8680404,0.36815012,0.5572532743311936,0.028947478,0.93151486,0.012121280285438876,0.001852197994118474
5,8,CALM1,AQP1,1.7818277,0.0,1.8672686,0.2602925,0.38999251895251164,0.026502084,0.9315017,0.025489523950656106,0.0018874715106061985
1,5,CALM1,GRM3,1.875083,0.0,1.8415316,0.2736073,0.2442137664574987,0.020553032,0.9310576,0.17917522321300206,0.0019952680022276305
1,4,CALM1,PTPRA,1.8745449,0.0,1.8381208,0.31907642,0.22830197951636455,0.021545505,0.9309981,0.12987877501744305,0.002031858752317637
2,5,CALM1,AQP1,1.7709098,0.0,1.9551294,0.25898868,0.29341885993446104,0.027749091,0.93295413,0.017902094143437665,0.002297199160945514
2,8,CALM1,GRM3,1.7705855,0.0,1.9532757,0.2029961,0.45300648199799454,0.021800186,0.93292445,0.11945483318448294,0.002375967424881883
2,6,CALM1,PDE1C,1.7705023,0.0,1.9528002,0.29778004,0.3685758791612057,0.030260932,0.9329168,0.009288015356063672,0.002415844137277049
4,3,NTN4,DCC,0.14130604,0.0,0.019950463,0.34831178,0.24083406002896607,0.102337174,0.5843118,0.00658571582992275,0.0024704912609000004
3,5,CALM1,PTPRA,1.9087625,0.0,1.7293533,0.3358726,0.2520637833863333,0.02027059,0.9290129,0.193486955419726,0.0024965811751113164
4,5,CALM1,PTPRA,1.9014904,0.0,1.7217138,0.3298211,0.2630240140110027,0.020181043,0.9288668,0.1954907802934423,0.002661989249888963
3,4,CALM1,GRM3,1.9014755,0.0,1.681373,0.2843443,0.06244592316026021,0.018765526,0.9280795,0.41381003931847044,0.002919925181578315
4,4,CALM1,GRM3,1.8942037,0.0,1.6739453,0.2782928,0.07340615378492965,0.018682627,0.9279316,0.37035650108920665,0.002964059119847853
5,8,CALM1,PDE1C,1.7574046,0.0,1.7243763,0.26676,0.40066711799839017,0.026721234,0.9289178,0.024130392965520348,0.002964059119847853
1,5,CALM1,PTPRA,1.8471758,0.0,1.6646528,0.28463084,0.24177203519361612,0.019512204,0.9277452,0.24590675856130365,0.0030085205298142305
5,5,CALM1,GRM3,1.7532221,0.0,1.6999061,0.17221719,0.08762761012469522,0.018972373,0.9284445,0.3187308514568748,0.0031896318114953024
5,4,CALM1,PTPRA,1.7526839,0.0,1.6967577,0.21768628,0.07171582318356107,0.019888518,0.9283829,0.3774115966194242,0.0032821462545071403
1,4,CALM1,GRM3,1.839889,0.0,1.6184676,0.23310252,0.05215417496754304,0.01806345,0.9267965,0.4605453162704254,0.0036652453193077787
1,4,RSPO2,ZNRF3,0.14248201,0.0,0.020284181,0.18819743,0.13210635454128905,0.03930657,0.58632505,0.1743064722191266,0.0037052279869491805
2,8,CALM1,AQP1,1.7479753,0.0,1.8240525,0.2321271,0.44406682460075075,0.025888719,0.93075085,0.0320338519310066,0.0037145986467355735
3,1,CALM1,PTPRA,1.8910732,0.0,1.6128794,0.3136096,0.17840646506256963,0.018905342,0.9266791,0.2972251428702854,0.0037145986467355735
4,8,PSAP,GPR37,1.7448272,0.0,2.7400155,0.46646127,0.6619420327194625,0.035858642,0.94276935,0.009288015356063672,0.0038646091943268395
4,1,CALM1,PTPRA,1.8838013,0.0,1.6057544,0.30755812,0.18936669568723907,0.018821826,0.9265285,0.3044809357187129,0.0038646091943268395
6,6,PSAP,SORT1,1.7447163,0.0,2.9359083,0.32112473,0.41059659848473484,0.023352873,0.94460404,0.07007510200000062,0.003915263492683303
3,3,CALM1,RYR2,1.8840387,0.0,1.56656,0.47956228,0.37512959124359124,0.031977255,0.92568296,0.009288015356063672,0.004278935820936068
3,3,CALM1,PTPRA,1.8832656,0.0,1.56147,0.30378318,0.12923548602705948,0.018302748,0.92557096,0.3547552038750031,0.004439663101431642
5,8,PSAP,GPR37,1.7378714,0.0,2.7234178,0.4607193,0.7767063943787886,0.035641424,0.94260526,0.009288015356063672,0.004439663101431642
4,3,CALM1,RYR2,1.8767668,0.0,1.5596397,0.4735108,0.3860898218682607,0.031835996,0.92553055,0.009288015356063672,0.004493886649059682
4,3,CALM1,PTPRA,1.8759937,0.0,1.5545721,0.2977317,0.14019571665172892,0.018221894,0.9254183,0.3623115350492799,0.0046033063335679325
1,1,CALM1,PTPRA,1.8294867,0.0,1.5525366,0.26236784,0.16811471686985247,0.018198034,0.9253731,0.364856933117307,0.004658502292932733
4,4,SEMA6A,PLXNA4,0.14505726,0.464,0.02093184,0.0899832,-0.1563954987978195,0.024092728,0.59013146,1.0,0.004939625854457563
1,6,PSAP,SORT1,1.7265389,0.0,2.884434,0.30611837,0.32315250577891197,0.022943435,0.9441394,0.0797405877594498,0.005111712482976341
5,5,CALM1,PTPRA,1.7253151,0.0,1.5366305,0.18324068,0.08518587886081264,0.01801159,0.9250167,0.3887558456184103,0.005286997278218086
1,3,CALM1,RYR2,1.8224522,0.0,1.5079502,0.42832053,0.3648378430508741,0.030780887,0.9243607,0.009288015356063672,0.005346071558052307
1,3,CALM1,PTPRA,1.8216791,0.0,1.5030507,0.25254142,0.11894373783434231,0.017617986,0.92424685,0.43338086035241385,0.005405467619904399
6,6,PSAP,GPR37,1.7238431,0.0,2.8493457,0.46271676,0.5998773221448485,0.037289444,0.9438158,0.009288015356063672,0.005465186982345523
2,8,CALM1,PDE1C,1.7235522,0.0,1.6844672,0.23859459,0.4547414236466293,0.026102796,0.9281408,0.029801308703610866,0.0055252279317495115
6,6,CALM1,AQP1,1.7233012,0.0,2.526488,0.28269768,0.33468745466680416,0.035858367,0.94054085,0.009288015356063672,0.00558559200418668
3,4,CALM1,RYR2,1.87288,0.0,1.493086,0.4606788,0.38253789986855924,0.030477474,0.9240137,0.009288015356063672,0.00570728587835912
0,6,CALM1,AQP1,1.7209449,0.0,2.5215044,0.28073704,0.7041301999807028,0.035787635,0.9404856,0.009288015356063672,0.005768615485049498
2,5,CALM1,GRM3,1.7193699,0.001,1.6605635,0.14405179,0.14170191577293434,0.018533275,0.92766273,0.32906678192414474,0.005830267859646184
4,4,CALM1,RYR2,1.8656081,0.0,1.4864901,0.4546273,0.3934981304932287,0.030342838,0.9238581,0.009288015356063672,0.005830267859646184
2,4,CALM1,PTPRA,1.7188318,0.0,1.6574878,0.18952088,0.12579012883180019,0.019428218,0.92760056,0.25331121319484584,0.0058922412360710545
5,4,CALM1,GRM3,1.7180282,0.0,1.4939971,0.13171239,-0.10443198136526044,0.016674254,0.9240351,1.0,0.006080093162697546
3,3,SLIT2,DCC,0.14487767,0.0,0.020989247,0.32062203,0.218392148113092,0.08736287,0.5904627,0.024107869191087216,0.006173684386635573
3,8,PSAP,GPR37,1.7155471,0.0,2.6701477,0.44228852,0.6253198712718628,0.034944277,0.9420685,0.009288015356063672,0.006206934994028525
3,2,GNAS,ADCY1,1.7122502,0.0,1.6343222,0.38865924,0.4919437075275388,0.020053925,0.92712647,0.07412973736492533,0.0065296599262280736
3,5,CALM1,PDE1C,1.8644722,0.0,1.4377248,0.32310808,0.21623385056364175,0.022279235,0.92267656,0.10091794216506496,0.006595168264642737
1,4,CALM1,RYR2,1.8112935,0.0,1.4372251,0.40943703,0.3722461516758421,0.029337218,0.92266417,0.010557681005313334,0.006660996434752708
5,1,CALM1,PTPRA,1.7076259,0.0,1.4331367,0.16097772,0.011528560537048982,0.016798489,0.9225625,0.6987068557673614,0.006927516260561938
4,5,CALM1,PDE1C,1.8572003,0.0,1.4313736,0.3170566,0.2271940811883112,0.022180814,0.9225185,0.10401206638832172,0.006994947550639017
4,8,PSAP,SORT1,1.7070979,0.0,2.5667207,0.27609897,0.3049803096294226,0.020416271,0.9409811,0.14138147439056278,0.006994947550639017
1,6,PSAP,GPR37,1.7056658,0.0,2.799389,0.44771042,0.5124332294390256,0.036635663,0.94334495,0.009288015356063672,0.007130769616156047
4,4,PSAP,SORT1,1.7041317,0.0,2.5530968,0.2733721,0.009651812947251814,0.020307904,0.94083315,0.7082514857066342,0.007267871591404448
4,2,GNAS,ADCY1,1.7026291,0.0,1.6232929,0.38127813,0.4860401945569621,0.01991859,0.9268974,0.08068069063622,0.0073369018429257854
3,4,RSPO2,ZNRF3,0.14619744,0.0,0.02131236,0.19995514,0.11812723335388833,0.04129897,0.59230846,0.22013776286580797,0.007407403891778011
3,5,GNAS,ADCY1,1.7002275,0.0,1.5657609,0.3742709,0.40034664396051556,0.019212643,0.92566544,0.14138147439056278,0.007545912290228721
5,8,PSAP,SORT1,1.7001421,0.0,2.5511727,0.27035698,0.4197446712887487,0.020292597,0.9408122,0.14138147439056278,0.007616220766073989
5,4,PSAP,SORT1,1.697176,0.0,2.5376313,0.26763016,0.12441617460657795,0.020184888,0.9406638,0.19644916323464595,0.00782906368537856
3,3,CALM1,GRM3,1.8589101,0.0,1.4011016,0.23535566,-0.021226344983706458,0.015637463,0.9217511,0.898085245153755,0.00790064889512455
2,5,CALM1,PTPRA,1.6914628,0.002,1.5010666,0.15507528,0.13926018450905175,0.01759473,0.9242006,0.4379619035410175,0.00811731981512069
4,3,CALM1,GRM3,1.8516382,0.0,1.3949121,0.22930418,-0.010266114359037015,0.015568385,0.9215913,0.8332852663761159,0.008190181259047118
4,5,GNAS,ADCY1,1.6906064,0.0,1.5551944,0.36688977,0.3944431309899389,0.019082988,0.92543215,0.14138147439056278,0.008263360292422216
5,3,CALM1,RYR2,1.7005913,0.0,1.3919792,0.32693037,0.2082516867180706,0.028413642,0.92151517,0.04644067755133702,0.008263360292422216
3,3,CALM1,KCNQ3,1.8571737,0.0,1.3896679,0.5147483,0.4316203566215994,0.038411256,0.9214551,0.009288015356063672,0.008336858807820847
5,3,CALM1,PTPRA,1.6998183,0.0,1.3874565,0.15115127,-0.03764241849846117,0.01626305,0.9213974,1.0,0.008484809931981814
3,4,VWF,ITGB1,0.14733118,0.498,0.021655196,0.012456402,-0.16761905001152833,0.014086157,0.5942338,1.0,0.008640784939323454
1,5,CALM1,PDE1C,1.8028857,0.0,1.3839351,0.27186632,0.20594210237092458,0.0214457,0.92130536,0.1353394301854584,0.008709123452377076
2,4,CALM1,GRM3,1.684176,0.012,1.45942,0.10354699,-0.05035767571702132,0.016288346,0.92320913,1.0,0.008709123452377076
8,6,CALM1,AQP1,1.6826098,0.0,2.440425,0.24884212,0.3665719255525506,0.034636874,0.93956435,0.009288015356063672,0.008784528900357632
4,3,CALM1,KCNQ3,1.8499018,0.0,1.383529,0.5086968,0.44258058724626886,0.038241573,0.9212947,0.009288015356063672,0.008860254229442666
3,8,PSAP,SORT1,1.6778178,0.0,2.5012715,0.2519262,0.2683581481818229,0.019895673,0.94025975,0.1801732301930619,0.009089334235684872
3,4,PSAP,SORT1,1.6748517,0.0,2.4879951,0.24919936,-0.02697034850034785,0.01979007,0.9401101,0.8458652062801024,0.009399218968248092
2,1,CALM1,PTPRA,1.6737736,0.004,1.399968,0.13281232,0.0656028661852881,0.016409704,0.9217219,0.5962637969573601,0.009477483640566423
3,4,CALM1,PDE1A,1.852699,0.0,1.3602047,0.44597554,0.36439687863167913,0.03145182,0.92067605,0.009288015356063672,0.009873557981107376
3,4,FGF2,SDC2,0.14874658,0.033,0.022050085,0.07550846,-0.008609073800544431,0.022785127,0.59641063,0.825186988140333,0.00987382652997917
2,3,CALM1,RYR2,1.6667391,0.0,1.3597631,0.29876497,0.2623259923663097,0.027756035,0.9206642,0.017826197719687287,0.009953723252730607
2,3,CALM1,PTPRA,1.665966,0.008,1.3553451,0.12298588,0.016431887149777946,0.015886657,0.9205453,0.7070530909060336,0.010034202778149376
4,4,CALM1,PDE1A,1.8454272,0.0,1.3541958,0.43992406,0.3753571092563486,0.031312883,0.9205142,0.009288015356063672,0.010115000831927283
3,6,CALM3,AQP1,1.6633272,0.0,2.399642,0.7683626,1.0087493859763985,0.064800054,0.93908405,7.2322479898633784e-06,0.010115000831927283
4,6,CALM3,AQP1,1.661651,0.0,2.3960967,0.7670173,1.0183164148455779,0.064704314,0.9390418,4.068884442605346e-06,0.010196115141345496
1,3,CALM1,GRM3,1.7973236,0.0,1.348682,0.1841139,-0.03151809317642362,0.015052418,0.92036486,0.9734247539814967,0.010277545613250033
1,3,CALM1,KCNQ3,1.7955872,0.0,1.3376762,0.46350652,0.42132860842888226,0.036974173,0.92006403,0.009288015356063672,0.010689432636195274
1,2,GNAS,ADCY1,1.6496542,0.0,1.5625645,0.34063542,0.49263952523028376,0.019173423,0.9255951,0.14138147439056278,0.011024624928939266
3,3,FGF2,FGFR1,0.14934923,0.004,0.022239836,0.11823296,0.04307617908260322,0.028414402,0.5974414,0.505987175025637,0.011106529233327453
4,5,PSAP,SORT1,1.6492853,0.0,2.301181,0.22295466,0.10472493293716645,0.018304111,0.9378746,0.3543983521955693,0.011109211876580823
5,4,CALM1,RYR2,1.6894326,0.0,1.3266933,0.3080469,0.2156599953430386,0.027080998,0.91976035,0.04053031926293075,0.011109211876580823
5,5,PSAP,SORT1,1.6423297,0.0,2.2872417,0.21721268,0.21948929459649258,0.018193232,0.9376974,0.36558664675573416,0.011450707779895498
1,4,CALM1,PDE1A,1.7911125,0.0,1.3093152,0.3947338,0.35410513043896197,0.030275112,0.9192725,0.009288015356063672,0.01162334584505363
1,5,GNAS,ADCY1,1.6376314,0.0,1.4970134,0.32624707,0.4010424616632605,0.01836908,0.9241058,0.14138147439056278,0.0117972398578698
6,8,PSAP,GPR37,1.6333196,0.0,2.4739368,0.37440264,0.6756991747123882,0.032376464,0.9399504,0.009288015356063672,0.011972393791769627
2,4,CALM1,RYR2,1.6555804,0.0,1.2959882,0.2798815,0.2697343009912777,0.026454234,0.918892,0.026139702374223774,0.012237478596244775
3,4,VCAN,ITGB1,0.14963123,1.0,0.022365874,-0.1521619,-0.5938509348028486,0.0056908936,0.5981208,1.0,0.01233889309594435
3,5,PSAP,SORT1,1.6200054,0.0,2.2425032,0.1987819,0.06810277148956678,0.017837372,0.9371179,0.4134094972649774,0.01241577075094577
3,4,CALM1,GRM5,1.8424652,0.0,1.2928201,0.44948208,0.37809046776996624,0.030388152,0.9188008,0.009288015356063672,0.01250538869086417
4,4,CALM1,GRM5,1.8351933,0.0,1.287109,0.4434306,0.3890506983946357,0.030253911,0.9186355,0.009288015356063672,0.012685565419586814
1,8,PSAP,GPR37,1.6151422,0.0,2.430562,0.35939628,0.5882550820065653,0.03180882,0.93944925,0.009288015356063672,0.012866993522417686
5,4,GNAS,ADCY1,1.6091771,0.0,2.1881847,0.39603958,0.3324482102272096,0.026850084,0.93639153,0.023147281318075395,0.01314148618830148
5,5,CALM1,PDE1C,1.6810248,0.0,1.2775017,0.17047617,0.0493559460381211,0.019796388,0.91835505,0.47548546306228856,0.013326048077213808
3,4,JAM3,ITGB1,0.14997673,1.0,0.022472631,-0.16873854,-0.6411978724673767,0.0051219473,0.598693,1.0,0.01357091816440589
6,6,CALM1,GRM3,1.6029495,0.176,1.9514254,0.08476995,0.005880818450196834,0.021779537,0.93289477,0.9006455845781047,0.013698922270947489
0,6,CALM1,GRM3,1.6005932,0.226,1.9475762,0.08280931,0.3753235637640955,0.021736575,0.93283296,0.9897199789789742,0.013792922771276438
5,3,GNAS,ADCY1,1.599898,0.0,2.1465652,0.38493466,0.2847320250777514,0.026339395,0.93581724,0.02711223918969945,0.013887233051403894
6,8,PSAP,SORT1,1.5955904,0.0,2.3174706,0.18404034,0.31873745162234823,0.018433677,0.93807983,0.3389615557780949,0.01407679537849771
3,3,CALM1,GRM5,1.8376389,0.0,1.2610415,0.44061142,0.3620930443776446,0.029641187,0.91786754,0.00964260472709939,0.014172044684230237
6,4,PSAP,SORT1,1.5926242,0.0,2.3051696,0.18131348,0.023408954940177473,0.018335836,0.93792504,0.6279681291845726,0.014363476508564222
4,3,CALM1,GRM5,1.830367,0.0,1.2554708,0.43455994,0.37305327500231406,0.029510247,0.9177005,0.009957044649102645,0.014459661438131193
4,5,PSAP,GPR37,1.5915084,0.0,2.035805,0.31688574,0.10311739262466613,0.026642622,0.93420774,0.2651600504825289,0.014556158058823872
3,3,GRN,EGFR,0.15179265,0.02,0.022488033,0.11497393,-0.006908249144636447,0.024481028,0.59877527,0.8131504264932252,0.01480260448528813
5,5,PSAP,GPR37,1.5845526,0.0,2.023473,0.31114376,0.21788175428399226,0.026481232,0.93402076,0.0389407510339391,0.014945256933324066
2,5,CALM1,PDE1C,1.6471726,0.005,1.2479352,0.14231077,0.10343025168636022,0.01933822,0.91747284,0.2795457800378536,0.015141672733331106
5,3,CALM1,GRM3,1.6754627,0.011,1.2449598,0.08272378,-0.1881042495092271,0.013894791,0.9173824,1.0,0.015438632978025191
1,4,CALM1,GRM5,1.7808787,0.0,1.2444518,0.39824033,0.3677987195772491,0.029251238,0.917367,0.010999284314755813,0.01553823866257149
1,8,PSAP,SORT1,1.577413,0.0,2.276839,0.16903397,0.23129335891652536,0.018110488,0.9375641,0.37778568812497715,0.015738387335111036
3,4,CALM1,KCNQ3,1.8345805,0.0,1.240904,0.47047254,0.4235983450045116,0.034299333,0.9172587,0.009288015356063672,0.015838927438155154
3,4,ADAM17,ERBB4,0.15052238,0.019,0.022625182,0.08066107,-0.02927295249660647,0.022474445,0.5995055,0.953786941638564,0.0160339521051671
1,4,PSAP,SORT1,1.5744468,0.0,2.2647536,0.16630712,-0.0640351377656454,0.01801436,0.93740815,1.0,0.016040935962832285
4,4,CALM1,KCNQ3,1.8273087,0.0,1.2354221,0.46442106,0.43455857562918104,0.034147814,0.91709054,0.009288015356063672,0.01614240693893126
5,3,CALM1,KCNQ3,1.6737263,0.0,1.2348003,0.3621164,0.2647424520960788,0.034130625,0.9170714,0.01426462148597287,0.016244188022548425
3,6,CALM1,PTPRA,1.8321925,0.0,1.2251803,0.23950449,0.13643083647325938,0.014360933,0.9167735,0.8992002838291228,0.016551388195724943
4,3,PSAP,SORT1,1.5686908,0.0,1.9310011,0.14886753,-0.22854674616178539,0.015359615,0.9325647,1.0,0.016965325143758807
4,6,CALM1,PTPRA,1.8249207,0.0,1.2197679,0.233453,0.14739106709792882,0.014297492,0.91660446,0.8548415209163001,0.017174148718136207
4,3,RGMA,BMPR1B,0.15186557,0.007,0.023060832,0.115595184,0.0031633589309939814,0.026100773,0.6017929,0.7480356507968932,0.01726496211433306
5,1,GNAS,ADCY1,1.5656528,0.0,1.9929671,0.34395164,0.3528704746627517,0.02445467,0.93355113,0.04857417453062788,0.017384211821299584
8,6,CALM1,GRM3,1.5622581,0.592,1.8849515,0.050914377,0.03776528933594325,0.021037633,0.9318018,1.0,0.017595508008011802
2,3,CALM1,GRM3,1.6416105,0.093,1.2161463,0.054558378,-0.134029943860988,0.01357321,0.91649073,1.0,0.017595508008011802
3,5,PSAP,GPR37,1.5622283,0.0,1.9838938,0.292713,0.06649523117706646,0.025963258,0.93340945,0.3264747136385575,0.017701620782203588
5,3,PSAP,SORT1,1.561735,0.0,1.9193039,0.14312555,-0.11378238450245926,0.015266572,0.9323734,1.0,0.017808042266613994
1,3,CALM1,GRM5,1.7760524,0.0,1.2138621,0.38936967,0.35180129618492745,0.02853222,0.91641873,0.01407325979245055,0.01791477236808904
5,4,CALM1,PDE1A,1.6692517,0.0,1.2086205,0.29334366,0.19751897410615848,0.027946763,0.91625285,0.05721276181316406,0.018453042986811375
1,6,CALM3,AQP1,1.5542935,0.0,2.1690338,0.6808976,0.9395428328998361,0.058572695,0.9361292,3.657974313361956e-05,0.018453042986811375
3,4,FGF2,FGFR1,0.15210852,0.002,0.023108646,0.12523857,0.06504033744622392,0.029524423,0.602041,0.4050650827101211,0.018495632471646508
2,3,CALM1,KCNQ3,1.6398741,0.0,1.206222,0.333951,0.3188167577443179,0.033340704,0.9161766,0.009288015356063672,0.018670510613630602
3,7,CALM1,PDE1C,1.8281342,0.0,1.1984581,0.27730057,0.7284326037652862,0.018571515,0.91592836,0.14138147439056278,0.019109136591866256
6,6,TF,LRP2,1.5484521,0.0,1.260488,0.74139464,0.9964846806271721,0.09538464,0.917851,8.93707773967706e-09,0.019441334345315475
3,1,VWF,ITGB1,0.15252556,0.394,0.02311139,0.02125836,-0.11886714329137232,0.015033375,0.60205525,1.0,0.019725964267684852
1,4,CALM1,KCNQ3,1.772994,0.0,1.1944779,0.4192308,0.41330659681179444,0.03301609,0.91580015,0.009288015356063672,0.019776297026632528
4,7,CALM1,PDE1C,1.8208623,0.0,1.1931639,0.2712491,0.7393928343899556,0.018489474,0.9157577,0.14087887284490122,0.020114025187946118
